id,bed,bird,cat,dog,down,eight,five,four,go,happy,house,left,marvin,nine,no,off,on,one,right,seven,sheila,six,stop,three,tree,two,up,wow,yes,zero
10,3.5979755,4.2104526,3.7614357,3.3711572,3.3133576,4.1174192,3.7653246,3.6087356,3.544258,3.4953136,3.6470034,3.6638253,3.9265406,3.7794478,3.9897237,3.884947,3.9350438,4.0800514,3.6424215,4.4602036,3.5206237,3.5280836,3.7291214,3.1765997,3.6714504,4.171395,4.111971,3.9838653,3.5937333,3.9520738
11,3.589127,4.202193,3.761486,3.3667772,3.3150814,4.111169,3.7615945,3.608789,3.5491474,3.4981453,3.650489,3.666578,3.9257622,3.7756844,3.9900045,3.8838508,3.9417517,4.072624,3.6483297,4.453417,3.517676,3.5257132,3.7321684,3.1826382,3.6658885,4.1625667,4.113649,3.974655,3.5970232,3.9475584
12,3.595519,4.2092943,3.760893,3.3723574,3.3127556,4.1146984,3.7642214,3.6060054,3.5446393,3.4927647,3.6488597,3.6637256,3.9266117,3.7763324,3.9890003,3.8847172,3.9368672,4.0777273,3.643436,4.4558983,3.518318,3.528631,3.7318203,3.1758592,3.6682844,4.167702,4.111572,3.9818623,3.593194,3.953576
13,3.5944982,4.2090645,3.761413,3.3727038,3.3128219,4.113149,3.7630246,3.604882,3.5441618,3.4915473,3.6511595,3.663683,3.9260364,3.7757099,3.9891052,3.884434,3.9384396,4.076585,3.6444669,4.455353,3.517058,3.529148,3.7327125,3.1757488,3.6672416,4.166854,4.1118503,3.9809527,3.5936382,3.9542751
14,3.6047227,4.2178655,3.763185,3.3752823,3.3117843,4.1198683,3.7650137,3.607691,3.5376847,3.4912257,3.650951,3.6597807,3.925126,3.782757,3.9915662,3.884273,3.9317443,4.085655,3.6386716,4.4680176,3.5201192,3.5323153,3.7271895,3.1706975,3.67547,4.1805267,4.1099205,3.989903,3.5911748,3.9557135
15,3.5929995,4.20668,3.7616498,3.3696907,3.314028,4.1139665,3.7638857,3.6079376,3.5471816,3.4955835,3.6490293,3.6656492,3.9265633,3.7765622,3.989369,3.8847656,3.9388518,4.0758147,3.645562,4.4553666,3.5189137,3.5271165,3.7317972,3.179359,3.6678436,4.165954,4.1129746,3.9792674,3.595326,3.9513402
16,3.5949388,4.2082214,3.7619965,3.3702786,3.3140635,4.1147346,3.7636237,3.6084821,3.5457785,3.4956236,3.6497188,3.6648583,3.9264555,3.7778313,3.9901185,3.8845127,3.9381006,4.0773926,3.644699,4.4577975,3.519258,3.5280275,3.7309096,3.1784143,3.6691127,4.1683283,4.1124516,3.9805639,3.5948384,3.9514377
17,3.5947886,4.208679,3.7613752,3.3712127,3.3133106,4.114544,3.7639444,3.607251,3.5451593,3.4940355,3.6496005,3.6639898,3.926279,3.777105,3.9889846,3.8850088,3.9374232,4.0772176,3.6439989,4.457027,3.5179806,3.528283,3.7315645,3.1773875,3.6685867,4.1684675,4.112,3.981106,3.5944707,3.9521718
18,3.5969107,4.210329,3.7621071,3.3713117,3.3134427,4.116259,3.7646458,3.6083086,3.5445557,3.49459,3.6489482,3.6641018,3.9264443,3.7786784,3.9898405,3.8848407,3.9363787,4.079083,3.643206,4.459438,3.5197616,3.5285475,3.7302096,3.1768656,3.670451,4.1706076,4.112068,3.9828517,3.5941222,3.9526935
19,3.5965352,4.2094326,3.761533,3.3704047,3.3133547,4.1170425,3.7655559,3.6088498,3.5453231,3.4955177,3.6467154,3.664342,3.9264243,3.7788272,3.9892583,3.885193,3.935476,4.078995,3.6429205,4.4591503,3.5203054,3.5274074,3.729557,3.177604,3.6707983,4.170365,4.1124396,3.98283,3.5943344,3.9517272
20,3.601812,4.2151356,3.763406,3.3735564,3.31294,4.118499,3.7646978,3.6085722,3.5406933,3.4931803,3.6509635,3.6620226,3.9259005,3.781537,3.991613,3.884349,3.9341798,4.0832605,3.640904,4.4651756,3.5205843,3.5311081,3.7283802,3.173636,3.673748,4.1768355,4.1110044,3.9870644,3.5926154,3.9546626
21,3.59044,4.204664,3.7598689,3.3707187,3.3131433,4.1112633,3.762805,3.6049461,3.5474193,3.4932625,3.6493273,3.664989,3.926585,3.7731793,3.9879484,3.8846278,3.9398265,4.0734143,3.6460526,4.4504175,3.5162117,3.5271168,3.7340772,3.1784449,3.6644359,4.161824,4.1122274,3.9771376,3.5944123,3.9518611
22,3.5942583,4.2067704,3.761668,3.3685284,3.3146183,4.1152525,3.7639709,3.6102455,3.5470889,3.498033,3.6483169,3.6654396,3.9266028,3.7785332,3.9900022,3.8847818,3.9378436,4.0771484,3.6449661,4.4581776,3.5198836,3.5268714,3.730058,3.1803071,3.6696024,4.1684,4.112814,3.9797728,3.5957398,3.9491959
23,3.6014168,4.2154837,3.762245,3.3756974,3.311606,4.1172714,3.7645195,3.605295,3.5396261,3.48972,3.6510115,3.6609755,3.9258754,3.7791913,3.9904351,3.8842661,3.9339497,4.0825667,3.6403358,4.4620676,3.5188808,3.5317554,3.7300134,3.1710627,3.671867,4.174792,4.110134,3.9873,3.5910323,3.956906
24,3.5936913,4.206589,3.7614508,3.3692071,3.3143823,4.1144743,3.763726,3.609085,3.5471363,3.4969933,3.6487148,3.6654623,3.926744,3.7774084,3.9898849,3.8846216,3.9383817,4.0765576,3.6452434,4.4565306,3.519414,3.5271251,3.7309847,3.179755,3.6685686,4.1669436,4.1126685,3.979388,3.5952656,3.9501069
25,3.5983188,4.2113414,3.761769,3.371833,3.3131313,4.1170363,3.7647972,3.6084893,3.5434313,3.4944792,3.6486902,3.6630893,3.92633,3.779463,3.9898505,3.8848994,3.9351237,4.0803165,3.6421077,4.460938,3.5196693,3.5290177,3.729504,3.1759114,3.6713858,4.1725035,4.111427,3.9840431,3.5935557,3.95248
26,3.602776,4.2164693,3.7634263,3.3748434,3.312311,4.1187167,3.7648394,3.6075401,3.5396106,3.491617,3.6513734,3.6612704,3.925851,3.7812557,3.9916897,3.8842034,3.9335124,4.0840607,3.640087,4.465268,3.5203478,3.531948,3.7286036,3.1720133,3.6738317,4.1775227,4.1104474,3.9881496,3.591599,3.9561133
27,3.5909564,4.203648,3.7607176,3.3675654,3.3147705,4.1125755,3.7624779,3.6094627,3.5483205,3.4982626,3.6493134,3.665564,3.926298,3.7765427,3.989245,3.884651,3.9397388,4.074264,3.6465094,4.4549913,3.5176249,3.5261738,3.7315912,3.1817577,3.6669838,4.165058,4.112787,3.976445,3.596495,3.9473965
28,3.595281,4.208,3.7618482,3.3694086,3.314277,4.115868,3.7644541,3.6097121,3.546435,3.4970627,3.6480775,3.6652064,3.9266753,3.7786472,3.9900327,3.8848016,3.9372516,4.077932,3.6443636,4.458547,3.5202878,3.5272918,3.7299917,3.1792142,3.6700413,4.169006,4.1126857,3.9809656,3.5951297,3.9504788
29,3.5998442,4.2136827,3.762458,3.3737462,3.3124833,4.1172314,3.7646909,3.6071382,3.54166,3.4921885,3.65042,3.6622005,3.9261305,3.7794445,3.990477,3.8845654,3.9347315,4.0815625,3.641345,4.461808,3.5194235,3.5305972,3.7298436,3.1736815,3.6717515,4.1739845,4.110904,3.9857051,3.59241,3.9549634
30,3.6019425,4.2145185,3.7628493,3.372553,3.3130698,4.119595,3.7656355,3.6096315,3.5414455,3.4946008,3.648599,3.6623566,3.926106,3.7821856,3.9910483,3.884774,3.9331703,4.083518,3.6405075,4.4655056,3.5214932,3.5299916,3.7274094,3.1744697,3.6744924,4.177057,4.11127,3.9873378,3.5929492,3.95345
31,3.592562,4.206281,3.7615705,3.3696375,3.3138847,4.113269,3.76324,3.607504,3.546847,3.495155,3.6496866,3.6653285,3.9261723,3.7762816,3.9893003,3.884543,3.9392335,4.0753407,3.6457977,4.455173,3.5181582,3.5271904,3.731917,3.1792123,3.6673887,4.165657,4.112884,3.9786737,3.595386,3.9511077
32,3.5969107,4.2095666,3.7618263,3.3704863,3.314073,4.1162224,3.7641299,3.6096048,3.544855,3.4963868,3.6490324,3.664112,3.9266098,3.779372,3.9902387,3.88479,3.9365025,4.0791936,3.6433847,4.4602647,3.519858,3.5283976,3.7296858,3.177907,3.6707628,4.1710887,4.1119113,3.9822385,3.5945346,3.9508982
33,3.5992198,4.2122183,3.7623699,3.3719382,3.313107,4.1179867,3.765366,3.6087058,3.543168,3.4944577,3.648325,3.6632771,3.9262488,3.7801251,3.9904504,3.8847418,3.9346354,4.08121,3.6418316,4.461942,3.52076,3.5290916,3.7288764,3.1756008,3.67233,4.1733847,4.11175,3.9850497,3.5933154,3.9532304
34,3.5892117,4.2018013,3.7612216,3.366537,3.315348,4.111936,3.7626436,3.609049,3.5504599,3.4988475,3.6482937,3.6678724,3.9267507,3.775359,3.9899125,3.8840303,3.941633,4.0726976,3.6485162,4.4520454,3.5194206,3.524924,3.7320988,3.183049,3.6658828,4.1609683,4.1141634,3.974873,3.5968351,3.948135
35,3.590632,4.203647,3.7610092,3.368108,3.314831,4.111955,3.762204,3.6085439,3.5485091,3.4975376,3.6499505,3.6661,3.9265125,3.7757542,3.9897308,3.8842332,3.9407003,4.073833,3.647201,4.4536757,3.5179348,3.5264351,3.7323282,3.181376,3.666272,4.1634912,4.112966,3.976144,3.5961206,3.9486034
36,3.5932233,4.206675,3.7600675,3.3707273,3.3132038,4.1130247,3.7629275,3.6067762,3.5454867,3.4942589,3.6494904,3.6635237,3.926135,3.7759414,3.9881616,3.8849332,3.9379065,4.075734,3.6443477,4.4552083,3.5163555,3.527786,3.7321682,3.1778405,3.6670525,4.1666784,4.111488,3.9792128,3.5945563,3.9504597
37,3.5963447,4.208847,3.7617989,3.369507,3.3140347,4.117119,3.7653592,3.6101098,3.5461268,3.497122,3.646796,3.6650028,3.926727,3.7793674,3.9897923,3.8851125,3.9359934,4.07894,3.6434698,4.459622,3.5209746,3.5271304,3.7292118,3.178804,3.671073,4.170334,4.1126885,3.9822161,3.594906,3.9506998
38,3.591261,4.204374,3.7615538,3.3681843,3.314865,4.112429,3.7623773,3.6087053,3.5481756,3.4973555,3.6501038,3.6662114,3.9263868,3.776336,3.9899812,3.8842082,3.94061,4.074315,3.6471355,4.454651,3.5184145,3.5265858,3.7319205,3.181156,3.6669042,4.164288,4.1132197,3.9768052,3.5962312,3.9491484
39,3.5886362,4.2016134,3.7607417,3.3668199,3.3150933,4.111225,3.762232,3.6086903,3.5501058,3.498349,3.6490908,3.6670551,3.926517,3.7749298,3.989191,3.8843646,3.9415727,4.0722075,3.64824,4.451791,3.517833,3.525221,3.7327135,3.1829453,3.6652505,4.161256,4.113626,3.974451,3.5969512,3.947615
40,3.5977557,4.21024,3.7622192,3.3702087,3.314029,4.11742,3.7649817,3.610146,3.5447912,3.4966404,3.6479042,3.6643589,3.9264977,3.7802756,3.990254,3.884947,3.9357357,4.0799446,3.6429915,4.4614697,3.5209243,3.5280066,3.7287917,3.177886,3.6719005,4.1721125,4.112341,3.9832594,3.5946786,3.9511442
41,3.5993497,4.211072,3.7632756,3.368829,3.314895,4.1191525,3.7650702,3.6131747,3.544491,3.499425,3.64836,3.6642437,3.9261854,3.783194,3.9916482,3.8849847,3.9349036,4.081871,3.6426053,4.465991,3.5221756,3.528166,3.7265902,3.1792684,3.6745229,4.176178,4.112657,3.9842215,3.5956008,3.9492586
42,3.5953944,4.2082543,3.761372,3.3704357,3.3136935,4.115209,3.7640455,3.6081183,3.5454667,3.4953892,3.6484895,3.66454,3.926446,3.7778866,3.9897199,3.8845975,3.9372516,4.0777674,3.6442163,4.4576654,3.5194142,3.527746,3.7304845,3.1778262,3.6693997,4.1684356,4.112326,3.9811852,3.594468,3.951429
43,3.5813491,4.194549,3.758877,3.3648038,3.315089,4.1053705,3.7590735,3.605746,3.552818,3.4980245,3.6505747,3.6679025,3.9255886,3.7700372,3.9882207,3.8832402,3.946009,4.065816,3.65222,4.443547,3.5140214,3.5232909,3.735786,3.1853523,3.6594002,4.152258,4.114053,3.9672952,3.5978897,3.9449499
44,3.5927715,4.2064013,3.759986,3.3712351,3.3130789,4.1126995,3.7632043,3.6056952,3.5461318,3.4934964,3.648925,3.664271,3.926641,3.7747312,3.9883103,3.8846476,3.938433,4.0752954,3.644809,4.453008,3.5170214,3.527681,3.7328992,3.177439,3.666157,4.1644735,4.111718,3.9790132,3.5939248,3.9518807
45,3.5934966,4.2059345,3.761906,3.3679438,3.3151698,4.1143527,3.7630112,3.610644,3.5473773,3.4988222,3.6495914,3.6657097,3.926456,3.778613,3.9904895,3.8845017,3.9390306,4.0764337,3.6459131,4.4582195,3.519514,3.5268974,3.7302597,3.1811864,3.6692142,4.167879,4.1129665,3.9786375,3.5963426,3.94828
46,3.5908406,4.204811,3.760629,3.369885,3.3137488,4.1118383,3.762838,3.6062927,3.5476527,3.494602,3.6496236,3.665478,3.9264836,3.7744346,3.9886165,3.8845868,3.9400651,4.073812,3.6464078,4.452127,3.5170808,3.526945,3.7333212,3.1793964,3.665474,4.1629205,4.1126842,3.9772513,3.595165,3.9511058
47,3.5961425,4.2086883,3.7617166,3.3696938,3.3141708,4.1163626,3.7645729,3.609892,3.545752,3.4969826,3.6479244,3.6647043,3.9266126,3.7792358,3.9898825,3.8849664,3.9365647,4.0786185,3.6437318,4.4596105,3.5202374,3.5275314,3.729554,3.1787481,3.6706467,4.1702332,4.112415,3.981761,3.5949914,3.9504101
48,3.5993304,4.211494,3.7631578,3.369305,3.3142939,4.1194606,3.7658055,3.6123989,3.544477,3.4982872,3.6475449,3.6641607,3.9261932,3.7826178,3.9909844,3.8852172,3.9343112,4.0818324,3.642113,4.4652267,3.5221257,3.5280018,3.726901,3.178548,3.674336,4.175871,4.1126328,3.9847152,3.5952132,3.9502797
49,3.5980902,4.210673,3.7626388,3.3698595,3.313946,4.1181107,3.7654169,3.6106422,3.5446615,3.496797,3.6476338,3.6643202,3.9261725,3.7809775,3.9902368,3.8851032,3.9352355,4.0803604,3.6427224,4.4626355,3.521224,3.5278163,3.7281816,3.178039,3.6726842,4.1732674,4.1126227,3.983783,3.5949895,3.9510808
50,3.592964,4.206051,3.7615278,3.368908,3.314367,4.114198,3.763822,3.608939,3.5477254,3.4969335,3.6485472,3.665882,3.9267623,3.7769477,3.9897203,3.8846433,3.9387639,4.075965,3.64565,4.4556937,3.5194094,3.526779,3.7312696,3.1801338,3.6681297,4.166049,4.112961,3.9788249,3.5954914,3.9502058
51,3.5975533,4.2108293,3.7614458,3.3721678,3.3128922,4.1161623,3.764438,3.6073377,3.543352,3.4934773,3.648892,3.663073,3.9261782,3.7785387,3.9894013,3.8848236,3.9356675,4.07944,3.64249,4.4595394,3.5189605,3.5289443,3.7301788,3.1755555,3.6704152,4.1711144,4.111482,3.983513,3.593463,3.9529748
52,3.5965173,4.2100215,3.7618725,3.3714511,3.3133135,4.1158133,3.7642612,3.608178,3.544388,3.4946065,3.6497493,3.663492,3.926288,3.7783434,3.9901018,3.8847408,3.9363537,4.0790234,3.6431293,4.4592457,3.518928,3.5289407,3.730535,3.1768417,3.670103,4.1708527,4.1116896,3.9823973,3.5938687,3.9522345
53,3.5961893,4.210692,3.7610862,3.3735175,3.3121586,4.1149507,3.7645295,3.6050076,3.5435503,3.4910567,3.6494017,3.662995,3.9263144,3.7762651,3.9886475,3.8849635,3.9362652,4.0782638,3.6427245,4.4563627,3.517717,3.5293229,3.7320898,3.174557,3.6684706,4.1687894,4.111369,3.983063,3.592744,3.9550555
54,3.594802,4.2082133,3.760482,3.3713152,3.3128116,4.1150384,3.7646532,3.6068103,3.5454373,3.4939415,3.6476068,3.6637855,3.9265056,3.776445,3.9886699,3.8849833,3.9363394,4.0774417,3.6433241,4.4558024,3.5183432,3.5277786,3.731395,3.1769178,3.6684062,4.1676803,4.1117687,3.9813046,3.5935655,3.9521723
55,3.5976682,4.2114153,3.7617378,3.3725958,3.3124945,4.116317,3.764748,3.6067934,3.5430968,3.492544,3.6490245,3.6629255,3.9259903,3.7783122,3.9893417,3.8848243,3.9354506,4.0795875,3.6422727,4.4594607,3.5188856,3.5291338,3.7303476,3.1749692,3.6704385,4.171307,4.111527,3.9839287,3.5932078,3.9539025
56,3.6012459,4.213067,3.762918,3.3707848,3.313913,4.1202545,3.7661133,3.6115131,3.5431714,3.4972181,3.647043,3.6635609,3.9264638,3.782799,3.9914513,3.8849032,3.9333098,4.0833316,3.6411161,4.465642,3.5228946,3.5288029,3.7265604,3.1766489,3.6749523,4.176557,4.112093,3.9864824,3.5937793,3.9517932
57,3.5911093,4.20531,3.7605233,3.370527,3.31341,4.1115217,3.7624981,3.6054974,3.54679,3.4935372,3.6502678,3.6648943,3.92622,3.7742908,3.9883814,3.8845434,3.939995,4.073875,3.646181,4.452248,3.5163774,3.5273921,3.7334843,3.1785111,3.665308,4.1632524,4.112415,3.9775898,3.5949097,3.9516747
58,3.595026,4.20859,3.761515,3.3710663,3.3135693,4.114708,3.7639308,3.6074157,3.5453207,3.4944336,3.6493363,3.6644294,3.9264438,3.777308,3.9894376,3.8847806,3.9376535,4.077378,3.6442966,4.457062,3.518729,3.528166,3.7312973,3.1775138,3.6687977,4.1681194,4.1122594,3.9811707,3.594431,3.952279
59,3.5935428,4.2065983,3.760838,3.3696833,3.3136992,4.114559,3.7642868,3.6080208,3.5469418,3.495775,3.6475253,3.665123,3.9266396,3.7766774,3.9889107,3.8848968,3.937688,4.076331,3.6447124,4.455447,3.5189903,3.5268166,3.7312286,3.1789532,3.6681538,4.166338,4.1125736,3.9797401,3.5948417,3.9507666
60,3.5984867,4.210392,3.7627087,3.3695192,3.3147116,4.1180344,3.7646837,3.6118808,3.544866,3.4985476,3.6485748,3.6643956,3.9266374,3.7815528,3.9915366,3.8846922,3.9356203,4.080999,3.6429708,4.4634123,3.5217156,3.5283625,3.727848,3.178784,3.6729689,4.173818,4.112284,3.983346,3.5948727,3.9499815
61,3.5946612,4.207569,3.7623641,3.3688374,3.314625,4.115487,3.7641506,3.610095,3.5469098,3.4974983,3.648775,3.6657283,3.926564,3.778748,3.9902816,3.8847156,3.9380796,4.0773907,3.645082,4.458618,3.520337,3.5271235,3.7300997,3.1799958,3.6699061,4.168667,4.1130857,3.9802775,3.5957696,3.9502068
62,3.5979033,4.211703,3.7616794,3.372966,3.3124774,4.1164417,3.7648928,3.6067252,3.5431142,3.492469,3.6490433,3.6628895,3.9262774,3.7781355,3.9895043,3.8848279,3.9352987,4.0798717,3.6420622,4.4592323,3.519036,3.5294058,3.7305584,3.1747293,3.6703904,4.171314,4.1113205,3.984162,3.5928376,3.9542575
63,3.599419,4.2126684,3.762719,3.3723652,3.3133683,4.1178226,3.7651172,3.6089745,3.5432932,3.4946542,3.6495562,3.663366,3.9267263,3.779997,3.9911857,3.8846161,3.9350295,4.0815954,3.6419234,4.461941,3.5208533,3.5298824,3.729353,3.1756148,3.6721878,4.1736503,4.111444,3.9850113,3.5930426,3.9536576
64,3.5962567,4.2088275,3.7620714,3.3692582,3.314201,4.1166224,3.7645793,3.6103601,3.5455513,3.497211,3.648125,3.6646094,3.9262164,3.779906,3.9898763,3.8850615,3.9364483,4.078744,3.6437414,4.4607487,3.5201707,3.5273995,3.7290556,3.1790235,3.6712148,4.171216,4.112665,3.981887,3.5954916,3.950022
65,3.5979517,4.211728,3.7625446,3.3722503,3.3131568,4.1164985,3.7644627,3.6079469,3.5433543,3.4937117,3.6502945,3.6633148,3.9261868,3.7791092,3.9904318,3.8846612,3.9360054,4.0800705,3.6427069,4.460699,3.5194628,3.529593,3.730143,3.1757607,3.671032,4.1722794,4.111691,3.983879,3.5936086,3.95359
66,3.5914984,4.2048793,3.7604961,3.369216,3.3137987,4.1132655,3.764007,3.6073844,3.5482838,3.4956973,3.6474159,3.6659045,3.9268346,3.7751203,3.9884176,3.8848863,3.9388938,4.074549,3.6457434,4.452738,3.5184424,3.5261576,3.7323763,3.179863,3.6664612,4.163503,4.1129003,3.9779499,3.5951746,3.9506192
67,3.59543,4.2087407,3.760647,3.3715653,3.312928,4.115406,3.7648792,3.6068666,3.5454257,3.4938977,3.6473117,3.6641595,3.9268448,3.7766514,3.9887938,3.8849573,3.9363306,4.0778284,3.6432843,4.4559364,3.519086,3.5278518,3.731267,3.1766484,3.6686914,4.167641,4.1118326,3.9818275,3.5934272,3.9527757
68,3.597313,4.211036,3.7611158,3.3729622,3.3120892,4.116388,3.7651305,3.6061597,3.5432448,3.492275,3.6482975,3.662515,3.9261067,3.7774665,3.9893947,3.8847618,3.9347854,4.0796847,3.6418078,4.458209,3.5187216,3.5291424,3.7306705,3.1745837,3.6699698,4.1707196,4.1112304,3.9839196,3.5923,3.954109
69,3.5834656,4.197697,3.7593277,3.3675659,3.3143632,4.1062403,3.7600183,3.603779,3.5512073,3.4949093,3.6507564,3.667524,3.9260175,3.7697017,3.9880033,3.8834822,3.9451866,4.0672913,3.6510322,4.4436173,3.5145378,3.524717,3.7363892,3.182604,3.6597059,4.153079,4.113846,3.9701133,3.596507,3.949023
70,3.60778,4.221265,3.7634807,3.378323,3.3107474,4.120727,3.7651281,3.60557,3.5346973,3.488302,3.6523693,3.658078,3.925013,3.782979,3.992827,3.8835511,3.930299,4.088283,3.6370282,4.4692636,3.5203857,3.5345867,3.7271497,3.166869,3.6764765,4.1828017,4.108743,3.9930127,3.588674,3.9589682
71,3.6008315,4.214484,3.7615237,3.3752651,3.3112605,4.1176653,3.765308,3.6050196,3.5402846,3.4900088,3.6489904,3.6610434,3.9258692,3.7786133,3.9901075,3.8842754,3.9331758,4.082326,3.6400688,4.4607563,3.519289,3.5308452,3.7298493,3.1712408,3.6716604,4.1736856,4.110264,3.9870763,3.590587,3.956472
72,3.589264,4.2020335,3.7605362,3.3669622,3.3150384,4.111834,3.7626705,3.6089318,3.5500865,3.4985352,3.6483471,3.667037,3.9268284,3.775196,3.9890413,3.884517,3.9409723,4.07275,3.6477873,4.4520593,3.518301,3.525187,3.7324271,3.182695,3.6656682,4.161686,4.113455,3.9750974,3.596732,3.9477081
73,3.588021,4.2006435,3.7608206,3.366128,3.31549,4.110533,3.761363,3.6090062,3.5503335,3.4991796,3.649774,3.6672497,3.9262743,3.774997,3.989789,3.8838675,3.942444,4.0716414,3.6490474,4.451752,3.5177484,3.5250437,3.7325823,3.183613,3.6650047,4.160609,4.113747,3.9733958,3.5972643,3.9465952
74,3.5965095,4.210396,3.76045,3.3733485,3.3118446,4.115485,3.7648516,3.605137,3.543448,3.491471,3.6481736,3.6624994,3.926299,3.7762845,3.988707,3.8847969,3.9351866,4.078782,3.6420076,4.456339,3.5179615,3.5290465,3.7315345,3.1742692,3.668764,4.169046,4.110983,3.9832664,3.5920606,3.954396
75,3.592492,4.2048817,3.7614954,3.367384,3.3149412,4.1143727,3.7636104,3.6103764,3.5483072,3.4988806,3.6480625,3.6661425,3.926459,3.7778852,3.9898844,3.8846636,3.9388673,4.0756955,3.6460698,4.4567204,3.519671,3.5259671,3.7303743,3.1816804,3.6686912,4.166465,4.1133456,3.9780674,3.5964274,3.9480927
76,3.5946748,4.2081075,3.7618387,3.3701627,3.3137743,4.1152725,3.7646165,3.6082215,3.5465105,3.4953516,3.6481647,3.6654093,3.926723,3.777416,3.9894934,3.8848207,3.9376848,4.0772185,3.644608,4.4567614,3.5198793,3.5273535,3.730961,3.1784227,3.6690493,4.1674933,4.1127973,3.980857,3.5948064,3.952065
77,3.5910237,4.2047014,3.7607539,3.3695343,3.3140395,4.111801,3.7624328,3.6069324,3.5476325,3.4953632,3.6500947,3.6654575,3.9265065,3.7748854,3.9890676,3.884368,3.940229,4.074002,3.646523,4.4528136,3.5172162,3.5270588,3.7330065,3.179724,3.665738,4.1633677,4.112533,3.977016,3.5952923,3.9504104
78,3.5962145,4.2090015,3.7619376,3.3702543,3.3140323,4.11554,3.763629,3.6091418,3.5447652,3.4960415,3.6496253,3.6641004,3.9261446,3.779126,3.990231,3.8845956,3.937133,4.0784926,3.6439629,4.45995,3.519306,3.528264,3.7298474,3.178042,3.6703517,4.170517,4.1121855,3.9815917,3.5948575,3.9507673
